,lon,short_name,region_id,capacity,station_id,name,lat,rental_uris.android,rental_uris.ios,geometry,index_right,zone
329,-73.964179,6608.09,71,41,0138452a-b9f4-4aee-80b0-7fae9a122ffe,E 54 St & 1 Ave,40.756265,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.964179 40.756265),1283,Sutton Place/Turtle Bay North
330,-73.98266566,7116.04,71,31,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,W 67 St & Broadway,40.77492513,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98266566 40.77492513),844,Lincoln Square East
333,-73.97648516,6700.01,71,61,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,W 52 St & 5 Ave,40.75992262,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97648516 40.75992262),1012,Midtown Center
337,-73.97995466,5545.04,71,55,66dbec40-0aca-11e7-82f6-3863bb44ef7c,E 5 St & Ave C,40.72299208,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97995466 40.72299208),0,Alphabet City
341,-73.98490707,6322.01,71,60,66dc840f-0aca-11e7-82f6-3863bb44ef7c,E 33 St & 5 Ave,40.74765947,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98490707 40.74765947),1066,Midtown South
342,-73.95577801,7057.07,71,25,66de2274-0aca-11e7-82f6-3863bb44ef7c,E 78 St & 2 Ave,40.7727966,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95577801 40.7727966),821,Lenox Hill West
343,-74.00887,5772.05,71,56,549b5bc4-b949-4eeb-8ffb-2215e1e49892,Morton St & Greenwich St,40.73115,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00887 40.73115),989,Meatpacking/West Village West
347,-73.93973,7735.05,71,20,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave & W 131 St,40.81014,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.93973 40.81014),96,Central Harlem North
348,-73.972628,6732.01,71,33,6fd61eee-d0ef-4580-9704-bd06b82bcb61,E 56 St & Madison Ave,40.761573,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.972628 40.761573),1051,Midtown North
349,-74.00670227,4953.04,71,43,66db75cc-0aca-11e7-82f6-3863bb44ef7c,South St & Gouverneur Ln,40.70355377,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00670227 40.70355377),479,Financial District North
352,-73.91906,7571.01,71,25,b4a320d6-2611-4940-96ca-17fb297ec826,Sunken Meadow Comfort Station,40.79558,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.91906 40.79558),1157,Randalls Island
358,-73.94386,7976.08,71,31,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,Edgecombe Ave & W 145 St,40.823498,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94386 40.823498),624,Hamilton Heights
363,-73.94945003,7528.31,71,25,66de43a5-0aca-11e7-82f6-3863bb44ef7c,E 106 St & Madison Ave,40.7934337,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94945003 40.7934337),411,East Harlem South
366,-73.9919254,5453.01,71,64,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,Rivington St & Chrystie St,40.72110063,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9919254 40.72110063),905,Lower East Side
369,-73.9489196240902,7286.02,71,73,66dde630-0aca-11e7-82f6-3863bb44ef7c,E 93 St & 2 Ave,40.782454175279874,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9489196240902 40.782454175279874),1753,Yorkville West
374,-74.002950346,6382.05,71,51,66dbe96d-0aca-11e7-82f6-3863bb44ef7c,W 26 St & 10 Ave,40.749717753,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.002950346 40.749717753),1657,West Chelsea/Hudson Yards
376,-73.978326,6432.11,71,123,c638ec67-9ac0-416f-944f-619926144931,E 40 St & Park Ave,40.750756,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.978326 40.750756),1123,Murray Hill
379,-73.99006,5980.11,71,99,1975518133370609774,Broadway & E 19 St,40.73829,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99006 40.73829),1413,Union Sq
380,-73.9590255,7823.03,71,41,bc5235a5-7f10-4a27-806e-9c25fa700959,Broadway & Moylan Pl,40.8143256,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9590255 40.8143256),1084,Morningside Heights
386,-73.97041192,7580.01,71,39,66de17f7-0aca-11e7-82f6-3863bb44ef7c,W 100 St & Broadway,40.7973721,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97041192 40.7973721),926,Manhattan Valley
389,-73.99546380915461,5755.15,71,46,1934749166596673908,Washington Pl & Greene St,40.72980619180496,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99546380915461 40.72980619180496),591,Greenwich Village North
392,-73.996765,6492.08,71,94,1869743938848725856,9 Ave & W 33 St,40.752568,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.996765 40.752568),319,East Chelsea
395,-73.93296986818314,8474.02,71,21,8d650b03-920d-4d44-a48f-8d9a1a0ba264,W 190 St & Broadway,40.85648733523576,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.93296986818314 40.85648733523576),1555,Washington Heights North
398,-73.96224617958069,6896.16,71,36,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,E 68 St & 3 Ave,40.76712840349542,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96224617958069 40.76712840349542),821,Lenox Hill West
399,-74.00821,6233.04,71,43,1929504694747056164,Pier 61 at Chelsea Piers,40.746872,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00821 40.746872),1657,West Chelsea/Hudson Yards
404,-73.99642959237099,5989.02,71,75,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,W 15 St & 6 Ave,40.738046142482766,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99642959237099 40.738046142482766),506,Flatiron
406,-74.00910627,5288.09,71,71,66db3053-0aca-11e7-82f6-3863bb44ef7c,Warren St & W Broadway,40.71473993,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00910627 40.71473993),1320,TriBeCa/Civic Center
413,-73.99732626293645,6297.08,71,66,1804892772559499512,W 25 St & 8 Ave,40.74649996333341,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99732626293645 40.74649996333341),506,Flatiron
414,-73.99740189313889,6569.08,71,41,a47f77a2-9008-4652-a4f1-b95eee723a1b,W 35 St & Dyer Ave,40.754691750226016,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99740189313889 40.754691750226016),319,East Chelsea
416,-73.97791,6432.08,71,109,66dc7f02-0aca-11e7-82f6-3863bb44ef7c,Park Ave & E 41 St,40.751581,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97791 40.751581),1123,Murray Hill
417,-73.99280458705107,6526.01,71,45,96e72113-3681-4d19-88bb-032e76720093,W 35 St & 8 Ave,40.752762088742045,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99280458705107 40.752762088742045),524,Garment District
418,-73.99852205,5797.01,71,33,66db41bf-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Washington Sq,40.73226398,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99852205 40.73226398),591,Greenwich Village North
423,-73.9396861,7682.01,71,36,66880044-5411-4143-af39-eaa0a0fd0528,Park Ave & E 124 St,40.8045555,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9396861 40.8045555),350,East Harlem North
425,-73.95353,7942.07,71,27,563389a0-d90f-4155-9c50-528459df26aa,Broadway & W 138 St,40.82182,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95353 40.82182),951,Manhattanville
426,-73.98562431335449,7288.04,71,41,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 72 St,40.78057799010334,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98562431335449 40.78057799010334),1523,Upper West Side South
427,-73.942924,8049.10,71,24,54df610f-0e47-4958-98ca-37bb1b1c4dca,Convent Ave & W 151 St,40.82831,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.942924 40.82831),624,Hamilton Heights
430,-74.01047229766846,5216.06,71,78,06439006-11b6-44f0-8545-c9d39035f32a,Vesey St & Church St,40.71221958009051,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01047229766846 40.71221958009051),1717,World Trade Center
435,-73.98917958140373,6854.05,71,30,b442a648-e9f4-4893-951a-64d258bc0e55,W 50 St & 9 Ave,40.763604677958625,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98917958140373 40.763604677958625),263,Clinton East
438,-73.95068615,7180.02,71,31,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,E 84 St & 1 Ave,40.77565541,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95068615 40.77565541),1753,Yorkville West
446,-73.98255586624146,6398.08,71,50,2637fed8-1e2a-460b-83eb-3eb32ace0f4e,E 35 St & Madison Ave,40.74848023448579,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98255586624146 40.74848023448579),1123,Murray Hill
448,-73.9621128676,7619.05,71,23,66de12ff-0aca-11e7-82f6-3863bb44ef7c,W 107 St & Columbus Ave,40.7997568,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9621128676 40.7997568),43,Bloomingdale
450,-73.935662,8496.01,71,19,24509e46-a0de-47e8-ba40-9441da68952a,Fort Washington Ave & W 190 St,40.856906,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.935662 40.856906),1555,Washington Heights North
451,-74.0090009,5400.05,71,39,66db408f-0aca-11e7-82f6-3863bb44ef7c,Harrison St & Hudson St,40.71870987,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.0090009 40.71870987),1320,TriBeCa/Civic Center
452,-73.945909,8033.09,71,23,3134c2d4-b090-4eb8-ab44-6f9622098f72,W 148 St & Amsterdam Ave,40.827075,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.945909 40.827075),624,Hamilton Heights
455,-73.97754961,7230.10,71,27,66dd515d-0aca-11e7-82f6-3863bb44ef7c,W 74 St & Columbus Ave,40.7785669,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97754961 40.7785669),844,Lincoln Square East
456,-73.98409214,6089.07,71,79,66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & E 24 St,40.74025878,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98409214 40.74025878),570,Gramercy
460,-73.942386,8104.10,71,27,26217b73-7bb5-46e6-8094-1db05becd617,Amsterdam Ave & W 156 St,40.832081,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.942386 40.832081),1605,Washington Heights South
461,-73.97966069,6239.08,71,65,66dc3e89-0aca-11e7-82f6-3863bb44ef7c,E 31 St & 3 Ave,40.74394314,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97966069 40.74394314),1123,Murray Hill
462,-73.953149,7723.01,71,31,dccaeeb5-c53a-4f48-80e6-05675b71a8c8,St Nicholas Ave & Manhattan Ave,40.809725,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.953149 40.809725),59,Central Harlem
465,-73.91855701804161,8559.04,71,24,fbaffdbd-dab5-4127-9bd5-36bf58093ea8,9 Ave & W 204 St,40.86169883507865,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.91855701804161 40.86169883507865),710,Inwood
466,-73.993934,6450.12,71,96,66dc686c-0aca-11e7-82f6-3863bb44ef7c,8 Ave & W 33 St,40.751551,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.993934 40.751551),319,East Chelsea
472,-73.921417593956,8543.01,71,23,e1a3f2f9-618f-4727-b2d6-676e02aadf17,10 Ave & W 202 St,40.861281970750994,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.921417593956 40.861281970750994),710,Inwood
473,-73.93972098827362,8226.06,71,0,9e014047-d675-418b-a03c-84d974a25134,Broadway & W 168 St,40.84089603193041,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.93972098827362 40.84089603193041),1605,Washington Heights South
474,-73.99046033620834,7059.01,71,24,66dc864c-0aca-11e7-82f6-3863bb44ef7c,11 Ave & W 59 St,40.77149671054441,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99046033620834 40.77149671054441),866,Lincoln Square West
475,-74.00851495563984,5847.06,71,68,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,W 10 St & Washington St,40.73342399437081,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00851495563984 40.73342399437081),989,Meatpacking/West Village West
480,-73.98713956,5669.10,71,73,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl & 2 Ave,40.7284186,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98713956 40.7284186),451,East Village
484,-73.9532423,7643.18,71,22,760ebaea-f7c7-45ad-aa3b-395d97adcf8f,Adam Clayton Powell Blvd & W 115 St,40.802535,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9532423 40.802535),59,Central Harlem
487,-74.00887308,5065.12,71,57,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,William St & Pine St,40.70717936,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00887308 40.70717936),479,Financial District North
495,-73.9398167,7652.04,71,29,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,Lexington Ave & E 120 St,40.8013066,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9398167 40.8013066),350,East Harlem North
496,-73.9536,6599.01,71,39,b47e5ffd-4215-4476-a89b-ebe52111f763,Roosevelt Island Tramway,40.757284,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9536 40.757284),1213,Roosevelt Island
497,-73.9389152,7611.02,71,31,e73cf71b-db05-44f9-b57a-689d65320d68,E 118 St & 3 Ave,40.799139,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9389152 40.799139),350,East Harlem North
501,-73.95407149,7212.05,71,39,66dd455e-0aca-11e7-82f6-3863bb44ef7c,E 85 St & 3 Ave,40.77801203,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95407149 40.77801203),1753,Yorkville West
514,-73.96427392959595,7161.08,71,47,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,5 Ave & E 78 St,40.77632142182271,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96427392959595 40.77632142182271),156,Central Park
520,-73.988154,6560.14,71,45,f72a253f-3cef-4da8-9591-0cbd3a692162,W 40 St & 7 Ave,40.754818,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.988154 40.754818),524,Garment District
525,-73.99490341544151,5755.14,71,67,66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,University Pl & E 8 St,40.73143724085228,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99490341544151 40.73143724085228),591,Greenwich Village North
529,-73.98958593606949,6098.10,71,54,5f7ac86c-1a98-4603-8749-4bb83ac84acd,Broadway & E 21 St,40.739888408589955,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98958593606949 40.739888408589955),1413,Union Sq
537,-73.98215353488922,6164.09,71,54,66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & E 29 St,40.74311555376486,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98215353488922 40.74311555376486),1123,Murray Hill
545,-73.945144,7915.11,71,21,bc512527-7863-48d5-aea8-3de470abc1ee,Edgecombe Ave & W 141 St,40.820681,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.945144 40.820681),96,Central Harlem North
546,-74.0005722643582,6339.06,71,68,39f756c2-3904-463e-95a8-8d8e3540e845,W 25 St & 9 Ave,40.747832605837715,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.0005722643582 40.747832605837715),319,East Chelsea
549,-73.936521,7910.01,71,22,fe65853e-b20a-4250-9677-2aa177283b72,Lenox Ave & W 144 St,40.819783,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.936521 40.819783),96,Central Harlem North
550,-73.98776323,5190.07,71,39,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,Madison St & Clinton St,40.71269042,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98776323 40.71269042),1351,Two Bridges/Seward Park
562,-73.99238967,6022.04,71,65,66dc741f-0aca-11e7-82f6-3863bb44ef7c,E 16 St & 5 Ave,40.73726186,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99238967 40.73726186),1413,Union Sq
569,-74.00520807425661,6072.16,,120,1827839088308194240,Gansevoort St & Hudson St,40.73937600789778,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00520807425661 40.73937600789778),1697,West Village
573,-73.951346,7959.18,71,21,c8060816-b4aa-4fd9-bc66-af28bf61dc87,Hamilton Pl & W 140 St,40.822756,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.951346 40.822756),624,Hamilton Heights
575,-73.98316936,6593.14,71,63,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,W 43 St & 6 Ave,40.75527307,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98316936 40.75527307),1012,Midtown Center
581,-73.9900262,6602.03,71,105,66dc3f08-0aca-11e7-82f6-3863bb44ef7c,W 41 St & 8 Ave,40.75640548,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9900262 40.75640548),524,Garment District
584,-73.98616880178452,5626.15,71,94,c37931bb-8571-4671-a9a8-f3cf23897680,1 Ave & E 6 St,40.72633085971696,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98616880178452 40.72633085971696),451,East Village
588,-73.9419949,7625.18,71,27,7a15d81b-357e-42e0-b208-93ffd562fd63,E 118 St & Park Ave,40.8005385,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9419949 40.8005385),350,East Harlem North
589,-73.98788205,6747.06,71,67,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,W 49 St & 8 Ave,40.76227205,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98788205 40.76227205),263,Clinton East
590,-74.01361706,4962.01,71,52,66db6da2-0aca-11e7-82f6-3863bb44ef7c,Broadway & Battery Pl,40.70463334,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01361706 40.70463334),1717,World Trade Center
592,-73.9471673,7338.02,71,45,66ddef96-0aca-11e7-82f6-3863bb44ef7c,2 Ave & E 96 St,40.7839636,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9471673 40.7839636),1753,Yorkville West
594,-74.00367558002472,6190.03,71,39,73b403cf-86fd-4f93-a484-5cb06a2abeea,W 18 St & 9 Ave,40.7435337324616,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00367558002472 40.7435337324616),319,East Chelsea
597,-73.962658,6723.10,71,50,2bf9addc-038b-48fe-8794-dde085c5e5dc,E 58 St & 1 Ave (NW Corner),40.759125,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.962658 40.759125),1283,Sutton Place/Turtle Bay North
603,-73.937648,8299.03,71,24,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,Wadsworth Ave & W 175 St,40.846052,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.937648 40.846052),1605,Washington Heights South
609,-73.951819,7920.05,71,21,7f6674c4-5568-4766-b172-0385348ae184,Amsterdam Ave & W 136 St,40.819746,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.951819 40.819746),951,Manhattanville
616,-74.009447,5175.08,71,49,66db79a3-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Broadway,40.711066,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.009447 40.711066),1717,World Trade Center
618,-73.94963040947914,7286.01,71,73,66ddea2a-0aca-11e7-82f6-3863bb44ef7c,E 91 St & 2 Ave,40.781152764279156,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94963040947914 40.781152764279156),1753,Yorkville West
619,-73.942722,8013.07,71,26,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,St Nicholas Ave & W 150 St,40.827212,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.942722 40.827212),624,Hamilton Heights
627,-73.941878,7790.04,71,27,b7d7543b-74ac-4a48-a3c4-412f9ffbc727,Lenox Ave & W 133 St,40.81296,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.941878 40.81296),96,Central Harlem North
628,-73.951989,8018.04,71,35,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,Riverside Dr & W 145 St,40.827305,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.951989 40.827305),624,Hamilton Heights
630,-73.94521,7814.01,71,23,01839a78-f228-4706-8f7f-147b857492f2,Adam Clayton Powell Blvd & W 132 St,40.813539,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94521 40.813539),96,Central Harlem North
633,-74.005226,6425.04,71,45,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,11 Ave & W 27 St,40.751396,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.005226 40.751396),1657,West Chelsea/Hudson Yards
634,-73.97283406,7382.04,71,35,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,W 84 St & Columbus Ave,40.78499979,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97283406 40.78499979),1523,Upper West Side South
640,-73.9756,7409.04,71,63,1833865926273309136,W 84 St & Amsterdam Ave,40.78621,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9756 40.78621),1523,Upper West Side South
642,-73.98918628692627,6173.08,71,109,daefc84c-1b16-4220-8e1f-10ea4866fdc7,Broadway & W 25 St,40.74286877312112,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98918628692627 40.74286877312112),1413,Union Sq
644,-73.98426726,5746.14,71,61,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,E 11 St & 1 Ave,40.72953837,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98426726 40.72953837),451,East Village
646,-73.9711457439,7623.13,71,58,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 104 St,40.8013434,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9711457439 40.8013434),926,Manhattan Valley
654,-73.99879,5422.09,71,78,f54ad1f8-fe58-49ac-82ae-b742aec66829,Lafayette St & Grand St,40.72028,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99879 40.72028),890,Little Italy/NoLiTa
660,-73.934499,7596.11,71,24,1958457675193833900,1 Ave & E 118 St,40.797459,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.934499 40.797459),350,East Harlem North
667,-73.99973337,5422.04,71,39,66db479e-0aca-11e7-82f6-3863bb44ef7c,Howard St & Lafayette St,40.71910537,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99973337 40.71910537),890,Little Italy/NoLiTa
668,-73.9851615,6816.07,71,31,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,8 Ave & W 52 St,40.76370739,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9851615 40.76370739),263,Clinton East
674,-74.005141,6306.01,71,49,55ccb271-7035-422e-bee1-20e84caa0217,W 20 St & 10 Ave,40.745686,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.005141 40.745686),319,East Chelsea
678,-73.98889957,5788.12,71,70,66dc481a-0aca-11e7-82f6-3863bb44ef7c,E 12 St & 3 Ave,40.73223272,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98889957 40.73223272),451,East Village
