grid_id,lat,lon,geometry
M-0875,40.80791694857606,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8067908193194171, -73.9359649211028938 40.8090430715716721, -73.9389060975734793 40.8090430715716721, -73.9389060975734793 40.8067908193194171, -73.9359649211028938 40.8067908193194171))"
M-0876,40.80791694857606,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8067908193194171, -73.9330237446323082 40.8090430715716721, -73.9359649211028938 40.8090430715716721, -73.9359649211028938 40.8067908193194171, -73.9330237446323082 40.8067908193194171))"
M-0877,40.80791694857606,-73.93155315639703,"POLYGON ((-73.9300825681617226 40.8067908193194171, -73.9300825681617226 40.8090430715716721, -73.9330237446323082 40.8090430715716721, -73.9330237446323082 40.8067908193194171, -73.9300825681617226 40.8067908193194171))"
M-0878,40.8101692008282,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.8090430715716721, -73.9683178622793349 40.8112953238239271, -73.9712590387499205 40.8112953238239271, -73.9712590387499205 40.8090430715716721, -73.9683178622793349 40.8090430715716721))"
M-0879,40.810169200828206,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.8090430715716721, -73.9653766858087494 40.8112953238239271, -73.9683178622793349 40.8112953238239271, -73.9683178622793349 40.8090430715716721, -73.9653766858087494 40.8090430715716721))"
M-0880,40.81016920082819,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.8090430715716721, -73.9624355093381638 40.8112953238239271, -73.9653766858087494 40.8112953238239271, -73.9653766858087494 40.8090430715716721, -73.9624355093381638 40.8090430715716721))"
M-0881,40.8101692008282,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8090430715716721, -73.9594943328675782 40.8112953238239271, -73.9624355093381638 40.8112953238239271, -73.9624355093381638 40.8090430715716721, -73.9594943328675782 40.8090430715716721))"
M-0882,40.8101692008282,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8090430715716721, -73.9565531563969927 40.8112953238239271, -73.9594943328675782 40.8112953238239271, -73.9594943328675782 40.8090430715716721, -73.9565531563969927 40.8090430715716721))"
M-0883,40.8101692008282,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8090430715716721, -73.9536119799264071 40.8112953238239271, -73.9565531563969927 40.8112953238239271, -73.9565531563969927 40.8090430715716721, -73.9536119799264071 40.8090430715716721))"
M-0884,40.8101692008282,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8090430715716721, -73.9506708034558216 40.8112953238239271, -73.9536119799264071 40.8112953238239271, -73.9536119799264071 40.8090430715716721, -73.9506708034558216 40.8090430715716721))"
M-0885,40.810169200828206,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8090430715716721, -73.9477296269852360 40.8112953238239271, -73.9506708034558216 40.8112953238239271, -73.9506708034558216 40.8090430715716721, -73.9477296269852360 40.8090430715716721))"
M-0886,40.8101692008282,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8090430715716721, -73.9447884505146504 40.8112953238239271, -73.9477296269852360 40.8112953238239271, -73.9477296269852360 40.8090430715716721, -73.9447884505146504 40.8090430715716721))"
M-0887,40.8101692008282,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8090430715716721, -73.9418472740440649 40.8112953238239271, -73.9447884505146504 40.8112953238239271, -73.9447884505146504 40.8090430715716721, -73.9418472740440649 40.8090430715716721))"
M-0888,40.8101692008282,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8090430715716721, -73.9389060975734793 40.8112953238239271, -73.9418472740440649 40.8112953238239271, -73.9418472740440649 40.8090430715716721, -73.9389060975734793 40.8090430715716721))"
M-0889,40.810169200828206,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8090430715716721, -73.9359649211028938 40.8112953238239271, -73.9389060975734793 40.8112953238239271, -73.9389060975734793 40.8090430715716721, -73.9359649211028938 40.8090430715716721))"
M-0890,40.810169200828206,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8090430715716721, -73.9330237446323082 40.8112953238239271, -73.9359649211028938 40.8112953238239271, -73.9359649211028938 40.8090430715716721, -73.9330237446323082 40.8090430715716721))"
M-0891,40.81242145308034,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.8112953238239271, -73.9653766858087494 40.8135475760761821, -73.9683178622793349 40.8135475760761821, -73.9683178622793349 40.8112953238239271, -73.9653766858087494 40.8112953238239271))"
M-0892,40.81242145308034,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.8112953238239271, -73.9624355093381638 40.8135475760761821, -73.9653766858087494 40.8135475760761821, -73.9653766858087494 40.8112953238239271, -73.9624355093381638 40.8112953238239271))"
M-0893,40.81242145308034,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8112953238239271, -73.9594943328675782 40.8135475760761821, -73.9624355093381638 40.8135475760761821, -73.9624355093381638 40.8112953238239271, -73.9594943328675782 40.8112953238239271))"
M-0894,40.81242145308034,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8112953238239271, -73.9565531563969927 40.8135475760761821, -73.9594943328675782 40.8135475760761821, -73.9594943328675782 40.8112953238239271, -73.9565531563969927 40.8112953238239271))"
M-0895,40.81242145308034,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8112953238239271, -73.9536119799264071 40.8135475760761821, -73.9565531563969927 40.8135475760761821, -73.9565531563969927 40.8112953238239271, -73.9536119799264071 40.8112953238239271))"
M-0896,40.81242145308034,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8112953238239271, -73.9506708034558216 40.8135475760761821, -73.9536119799264071 40.8135475760761821, -73.9536119799264071 40.8112953238239271, -73.9506708034558216 40.8112953238239271))"
M-0897,40.81242145308034,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8112953238239271, -73.9477296269852360 40.8135475760761821, -73.9506708034558216 40.8135475760761821, -73.9506708034558216 40.8112953238239271, -73.9477296269852360 40.8112953238239271))"
M-0898,40.812421453080354,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8112953238239271, -73.9447884505146504 40.8135475760761821, -73.9477296269852360 40.8135475760761821, -73.9477296269852360 40.8112953238239271, -73.9447884505146504 40.8112953238239271))"
M-0899,40.81242145308034,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8112953238239271, -73.9418472740440649 40.8135475760761821, -73.9447884505146504 40.8135475760761821, -73.9447884505146504 40.8112953238239271, -73.9418472740440649 40.8112953238239271))"
M-0900,40.81242145308034,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8112953238239271, -73.9389060975734793 40.8135475760761821, -73.9418472740440649 40.8135475760761821, -73.9418472740440649 40.8112953238239271, -73.9389060975734793 40.8112953238239271))"
M-0901,40.812421453080354,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8112953238239271, -73.9359649211028938 40.8135475760761821, -73.9389060975734793 40.8135475760761821, -73.9389060975734793 40.8112953238239271, -73.9359649211028938 40.8112953238239271))"
M-0902,40.81242145308034,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8112953238239271, -73.9330237446323082 40.8135475760761821, -73.9359649211028938 40.8135475760761821, -73.9359649211028938 40.8112953238239271, -73.9330237446323082 40.8112953238239271))"
M-0903,40.814673705332496,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.8135475760761821, -73.9653766858087494 40.8157998283284371, -73.9683178622793349 40.8157998283284371, -73.9683178622793349 40.8135475760761821, -73.9653766858087494 40.8135475760761821))"
M-0904,40.814673705332496,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.8135475760761821, -73.9624355093381638 40.8157998283284371, -73.9653766858087494 40.8157998283284371, -73.9653766858087494 40.8135475760761821, -73.9624355093381638 40.8135475760761821))"
M-0905,40.814673705332496,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8135475760761821, -73.9594943328675782 40.8157998283284371, -73.9624355093381638 40.8157998283284371, -73.9624355093381638 40.8135475760761821, -73.9594943328675782 40.8135475760761821))"
M-0906,40.814673705332496,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8135475760761821, -73.9565531563969927 40.8157998283284371, -73.9594943328675782 40.8157998283284371, -73.9594943328675782 40.8135475760761821, -73.9565531563969927 40.8135475760761821))"
M-0907,40.814673705332496,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8135475760761821, -73.9536119799264071 40.8157998283284371, -73.9565531563969927 40.8157998283284371, -73.9565531563969927 40.8135475760761821, -73.9536119799264071 40.8135475760761821))"
M-0908,40.814673705332496,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8135475760761821, -73.9506708034558216 40.8157998283284371, -73.9536119799264071 40.8157998283284371, -73.9536119799264071 40.8135475760761821, -73.9506708034558216 40.8135475760761821))"
M-0909,40.814673705332496,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8135475760761821, -73.9477296269852360 40.8157998283284371, -73.9506708034558216 40.8157998283284371, -73.9506708034558216 40.8135475760761821, -73.9477296269852360 40.8135475760761821))"
M-0910,40.814673705332496,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8135475760761821, -73.9447884505146504 40.8157998283284371, -73.9477296269852360 40.8157998283284371, -73.9477296269852360 40.8135475760761821, -73.9447884505146504 40.8135475760761821))"
M-0911,40.81467370533248,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8135475760761821, -73.9418472740440649 40.8157998283284371, -73.9447884505146504 40.8157998283284371, -73.9447884505146504 40.8135475760761821, -73.9418472740440649 40.8135475760761821))"
M-0912,40.814673705332496,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8135475760761821, -73.9389060975734793 40.8157998283284371, -73.9418472740440649 40.8157998283284371, -73.9418472740440649 40.8135475760761821, -73.9389060975734793 40.8135475760761821))"
M-0913,40.814673705332496,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8135475760761821, -73.9359649211028938 40.8157998283284371, -73.9389060975734793 40.8157998283284371, -73.9389060975734793 40.8135475760761821, -73.9359649211028938 40.8135475760761821))"
M-0914,40.814673705332496,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8135475760761821, -73.9330237446323082 40.8157998283284371, -73.9359649211028938 40.8157998283284371, -73.9359649211028938 40.8135475760761821, -73.9330237446323082 40.8135475760761821))"
M-0915,40.816925957584644,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.8157998283284371, -73.9624355093381638 40.8180520805806921, -73.9653766858087494 40.8180520805806921, -73.9653766858087494 40.8157998283284371, -73.9624355093381638 40.8157998283284371))"
M-0916,40.816925957584644,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8157998283284371, -73.9594943328675782 40.8180520805806921, -73.9624355093381638 40.8180520805806921, -73.9624355093381638 40.8157998283284371, -73.9594943328675782 40.8157998283284371))"
M-0917,40.816925957584644,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8157998283284371, -73.9565531563969927 40.8180520805806921, -73.9594943328675782 40.8180520805806921, -73.9594943328675782 40.8157998283284371, -73.9565531563969927 40.8157998283284371))"
M-0918,40.816925957584644,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8157998283284371, -73.9536119799264071 40.8180520805806921, -73.9565531563969927 40.8180520805806921, -73.9565531563969927 40.8157998283284371, -73.9536119799264071 40.8157998283284371))"
M-0919,40.816925957584644,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8157998283284371, -73.9506708034558216 40.8180520805806921, -73.9536119799264071 40.8180520805806921, -73.9536119799264071 40.8157998283284371, -73.9506708034558216 40.8157998283284371))"
M-0920,40.816925957584665,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8157998283284371, -73.9477296269852360 40.8180520805806921, -73.9506708034558216 40.8180520805806921, -73.9506708034558216 40.8157998283284371, -73.9477296269852360 40.8157998283284371))"
M-0921,40.816925957584644,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8157998283284371, -73.9447884505146504 40.8180520805806921, -73.9477296269852360 40.8180520805806921, -73.9477296269852360 40.8157998283284371, -73.9447884505146504 40.8157998283284371))"
M-0922,40.816925957584644,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8157998283284371, -73.9418472740440649 40.8180520805806921, -73.9447884505146504 40.8180520805806921, -73.9447884505146504 40.8157998283284371, -73.9418472740440649 40.8157998283284371))"
M-0923,40.816925957584644,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8157998283284371, -73.9389060975734793 40.8180520805806921, -73.9418472740440649 40.8180520805806921, -73.9418472740440649 40.8157998283284371, -73.9389060975734793 40.8157998283284371))"
M-0924,40.816925957584644,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8157998283284371, -73.9359649211028938 40.8180520805806921, -73.9389060975734793 40.8180520805806921, -73.9389060975734793 40.8157998283284371, -73.9359649211028938 40.8157998283284371))"
M-0925,40.816925957584665,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8157998283284371, -73.9330237446323082 40.8180520805806921, -73.9359649211028938 40.8180520805806921, -73.9359649211028938 40.8157998283284371, -73.9330237446323082 40.8157998283284371))"
M-0926,40.81917820983681,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8180520805806921, -73.9594943328675782 40.8203043328329471, -73.9624355093381638 40.8203043328329471, -73.9624355093381638 40.8180520805806921, -73.9594943328675782 40.8180520805806921))"
M-0927,40.81917820983681,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8180520805806921, -73.9565531563969927 40.8203043328329471, -73.9594943328675782 40.8203043328329471, -73.9594943328675782 40.8180520805806921, -73.9565531563969927 40.8180520805806921))"
M-0928,40.81917820983681,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8180520805806921, -73.9536119799264071 40.8203043328329471, -73.9565531563969927 40.8203043328329471, -73.9565531563969927 40.8180520805806921, -73.9536119799264071 40.8180520805806921))"
M-0929,40.81917820983681,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8180520805806921, -73.9506708034558216 40.8203043328329471, -73.9536119799264071 40.8203043328329471, -73.9536119799264071 40.8180520805806921, -73.9506708034558216 40.8180520805806921))"
M-0930,40.81917820983681,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8180520805806921, -73.9477296269852360 40.8203043328329471, -73.9506708034558216 40.8203043328329471, -73.9506708034558216 40.8180520805806921, -73.9477296269852360 40.8180520805806921))"
M-0931,40.81917820983681,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8180520805806921, -73.9447884505146504 40.8203043328329471, -73.9477296269852360 40.8203043328329471, -73.9477296269852360 40.8180520805806921, -73.9447884505146504 40.8180520805806921))"
M-0932,40.81917820983681,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8180520805806921, -73.9418472740440649 40.8203043328329471, -73.9447884505146504 40.8203043328329471, -73.9447884505146504 40.8180520805806921, -73.9418472740440649 40.8180520805806921))"
M-0933,40.81917820983681,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8180520805806921, -73.9389060975734793 40.8203043328329471, -73.9418472740440649 40.8203043328329471, -73.9418472740440649 40.8180520805806921, -73.9389060975734793 40.8180520805806921))"
M-0934,40.81917820983681,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8180520805806921, -73.9359649211028938 40.8203043328329471, -73.9389060975734793 40.8203043328329471, -73.9389060975734793 40.8180520805806921, -73.9359649211028938 40.8180520805806921))"
M-0935,40.81917820983681,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8180520805806921, -73.9330237446323082 40.8203043328329471, -73.9359649211028938 40.8203043328329471, -73.9359649211028938 40.8180520805806921, -73.9330237446323082 40.8180520805806921))"
M-0936,40.821430462088955,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8203043328329471, -73.9594943328675782 40.8225565850852021, -73.9624355093381638 40.8225565850852021, -73.9624355093381638 40.8203043328329471, -73.9594943328675782 40.8203043328329471))"
M-0937,40.821430462088955,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8203043328329471, -73.9565531563969927 40.8225565850852021, -73.9594943328675782 40.8225565850852021, -73.9594943328675782 40.8203043328329471, -73.9565531563969927 40.8203043328329471))"
M-0938,40.821430462088955,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8203043328329471, -73.9536119799264071 40.8225565850852021, -73.9565531563969927 40.8225565850852021, -73.9565531563969927 40.8203043328329471, -73.9536119799264071 40.8203043328329471))"
M-0939,40.82143046208895,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8203043328329471, -73.9506708034558216 40.8225565850852021, -73.9536119799264071 40.8225565850852021, -73.9536119799264071 40.8203043328329471, -73.9506708034558216 40.8203043328329471))"
M-0940,40.821430462088955,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8203043328329471, -73.9477296269852360 40.8225565850852021, -73.9506708034558216 40.8225565850852021, -73.9506708034558216 40.8203043328329471, -73.9477296269852360 40.8203043328329471))"
M-0941,40.821430462088955,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8203043328329471, -73.9447884505146504 40.8225565850852021, -73.9477296269852360 40.8225565850852021, -73.9477296269852360 40.8203043328329471, -73.9447884505146504 40.8203043328329471))"
M-0942,40.821430462088955,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8203043328329471, -73.9418472740440649 40.8225565850852021, -73.9447884505146504 40.8225565850852021, -73.9447884505146504 40.8203043328329471, -73.9418472740440649 40.8203043328329471))"
M-0943,40.821430462088955,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8203043328329471, -73.9389060975734793 40.8225565850852021, -73.9418472740440649 40.8225565850852021, -73.9418472740440649 40.8203043328329471, -73.9389060975734793 40.8203043328329471))"
M-0944,40.821430462088955,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8203043328329471, -73.9359649211028938 40.8225565850852021, -73.9389060975734793 40.8225565850852021, -73.9389060975734793 40.8203043328329471, -73.9359649211028938 40.8203043328329471))"
M-0945,40.821430462088955,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8203043328329471, -73.9330237446323082 40.8225565850852021, -73.9359649211028938 40.8225565850852021, -73.9359649211028938 40.8203043328329471, -73.9330237446323082 40.8203043328329471))"
M-0946,40.8236827143411,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.8225565850852021, -73.9594943328675782 40.8248088373374571, -73.9624355093381638 40.8248088373374571, -73.9624355093381638 40.8225565850852021, -73.9594943328675782 40.8225565850852021))"
M-0947,40.82368271434109,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8225565850852021, -73.9565531563969927 40.8248088373374571, -73.9594943328675782 40.8248088373374571, -73.9594943328675782 40.8225565850852021, -73.9565531563969927 40.8225565850852021))"
M-0948,40.82368271434109,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8225565850852021, -73.9536119799264071 40.8248088373374571, -73.9565531563969927 40.8248088373374571, -73.9565531563969927 40.8225565850852021, -73.9536119799264071 40.8225565850852021))"
M-0949,40.82368271434109,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8225565850852021, -73.9506708034558216 40.8248088373374571, -73.9536119799264071 40.8248088373374571, -73.9536119799264071 40.8225565850852021, -73.9506708034558216 40.8225565850852021))"
M-0950,40.82368271434109,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8225565850852021, -73.9477296269852360 40.8248088373374571, -73.9506708034558216 40.8248088373374571, -73.9506708034558216 40.8225565850852021, -73.9477296269852360 40.8225565850852021))"
M-0951,40.82368271434109,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8225565850852021, -73.9447884505146504 40.8248088373374571, -73.9477296269852360 40.8248088373374571, -73.9477296269852360 40.8225565850852021, -73.9447884505146504 40.8225565850852021))"
M-0952,40.8236827143411,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8225565850852021, -73.9418472740440649 40.8248088373374571, -73.9447884505146504 40.8248088373374571, -73.9447884505146504 40.8225565850852021, -73.9418472740440649 40.8225565850852021))"
M-0953,40.8236827143411,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8225565850852021, -73.9389060975734793 40.8248088373374571, -73.9418472740440649 40.8248088373374571, -73.9418472740440649 40.8225565850852021, -73.9389060975734793 40.8225565850852021))"
M-0954,40.82368271434109,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8225565850852021, -73.9359649211028938 40.8248088373374571, -73.9389060975734793 40.8248088373374571, -73.9389060975734793 40.8225565850852021, -73.9359649211028938 40.8225565850852021))"
M-0955,40.82368271434109,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8225565850852021, -73.9330237446323082 40.8248088373374571, -73.9359649211028938 40.8248088373374571, -73.9359649211028938 40.8225565850852021, -73.9330237446323082 40.8225565850852021))"
M-0956,40.825934966593245,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8248088373374571, -73.9565531563969927 40.8270610895897121, -73.9594943328675782 40.8270610895897121, -73.9594943328675782 40.8248088373374571, -73.9565531563969927 40.8248088373374571))"
M-0957,40.825934966593245,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8248088373374571, -73.9536119799264071 40.8270610895897121, -73.9565531563969927 40.8270610895897121, -73.9565531563969927 40.8248088373374571, -73.9536119799264071 40.8248088373374571))"
M-0958,40.825934966593245,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8248088373374571, -73.9506708034558216 40.8270610895897121, -73.9536119799264071 40.8270610895897121, -73.9536119799264071 40.8248088373374571, -73.9506708034558216 40.8248088373374571))"
M-0959,40.825934966593245,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8248088373374571, -73.9477296269852360 40.8270610895897121, -73.9506708034558216 40.8270610895897121, -73.9506708034558216 40.8248088373374571, -73.9477296269852360 40.8248088373374571))"
M-0960,40.825934966593266,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8248088373374571, -73.9447884505146504 40.8270610895897121, -73.9477296269852360 40.8270610895897121, -73.9477296269852360 40.8248088373374571, -73.9447884505146504 40.8248088373374571))"
M-0961,40.825934966593266,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8248088373374571, -73.9418472740440649 40.8270610895897121, -73.9447884505146504 40.8270610895897121, -73.9447884505146504 40.8248088373374571, -73.9418472740440649 40.8248088373374571))"
M-0962,40.825934966593245,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8248088373374571, -73.9389060975734793 40.8270610895897121, -73.9418472740440649 40.8270610895897121, -73.9418472740440649 40.8248088373374571, -73.9389060975734793 40.8248088373374571))"
M-0963,40.825934966593245,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8248088373374571, -73.9359649211028938 40.8270610895897121, -73.9389060975734793 40.8270610895897121, -73.9389060975734793 40.8248088373374571, -73.9359649211028938 40.8248088373374571))"
M-0964,40.825934966593245,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8248088373374571, -73.9330237446323082 40.8270610895897121, -73.9359649211028938 40.8270610895897121, -73.9359649211028938 40.8248088373374571, -73.9330237446323082 40.8248088373374571))"
M-0965,40.82818721884541,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.8270610895897121, -73.9565531563969927 40.8293133418419671, -73.9594943328675782 40.8293133418419671, -73.9594943328675782 40.8270610895897121, -73.9565531563969927 40.8270610895897121))"
M-0966,40.82818721884541,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.8270610895897121, -73.9536119799264071 40.8293133418419671, -73.9565531563969927 40.8293133418419671, -73.9565531563969927 40.8270610895897121, -73.9536119799264071 40.8270610895897121))"
M-0967,40.82818721884541,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8270610895897121, -73.9506708034558216 40.8293133418419671, -73.9536119799264071 40.8293133418419671, -73.9536119799264071 40.8270610895897121, -73.9506708034558216 40.8270610895897121))"
M-0968,40.82818721884541,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8270610895897121, -73.9477296269852360 40.8293133418419671, -73.9506708034558216 40.8293133418419671, -73.9506708034558216 40.8270610895897121, -73.9477296269852360 40.8270610895897121))"
M-0969,40.82818721884541,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8270610895897121, -73.9447884505146504 40.8293133418419671, -73.9477296269852360 40.8293133418419671, -73.9477296269852360 40.8270610895897121, -73.9447884505146504 40.8270610895897121))"
M-0970,40.82818721884541,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8270610895897121, -73.9418472740440649 40.8293133418419671, -73.9447884505146504 40.8293133418419671, -73.9447884505146504 40.8270610895897121, -73.9418472740440649 40.8270610895897121))"
M-0971,40.82818721884541,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8270610895897121, -73.9389060975734793 40.8293133418419671, -73.9418472740440649 40.8293133418419671, -73.9418472740440649 40.8270610895897121, -73.9389060975734793 40.8270610895897121))"
M-0972,40.82818721884541,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8270610895897121, -73.9359649211028938 40.8293133418419671, -73.9389060975734793 40.8293133418419671, -73.9389060975734793 40.8270610895897121, -73.9359649211028938 40.8270610895897121))"
M-0973,40.82818721884541,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8270610895897121, -73.9330237446323082 40.8293133418419671, -73.9359649211028938 40.8293133418419671, -73.9359649211028938 40.8270610895897121, -73.9330237446323082 40.8270610895897121))"
M-0974,40.83043947109758,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8293133418419671, -73.9506708034558216 40.8315655940942221, -73.9536119799264071 40.8315655940942221, -73.9536119799264071 40.8293133418419671, -73.9506708034558216 40.8293133418419671))"
M-0975,40.83043947109758,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8293133418419671, -73.9477296269852360 40.8315655940942221, -73.9506708034558216 40.8315655940942221, -73.9506708034558216 40.8293133418419671, -73.9477296269852360 40.8293133418419671))"
M-0976,40.83043947109758,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8293133418419671, -73.9447884505146504 40.8315655940942221, -73.9477296269852360 40.8315655940942221, -73.9477296269852360 40.8293133418419671, -73.9447884505146504 40.8293133418419671))"
M-0977,40.83043947109758,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8293133418419671, -73.9418472740440649 40.8315655940942221, -73.9447884505146504 40.8315655940942221, -73.9447884505146504 40.8293133418419671, -73.9418472740440649 40.8293133418419671))"
M-0978,40.83043947109758,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.8293133418419671, -73.9389060975734793 40.8315655940942221, -73.9418472740440649 40.8315655940942221, -73.9418472740440649 40.8293133418419671, -73.9389060975734793 40.8293133418419671))"
M-0979,40.83043947109758,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.8293133418419671, -73.9359649211028938 40.8315655940942221, -73.9389060975734793 40.8315655940942221, -73.9389060975734793 40.8293133418419671, -73.9359649211028938 40.8293133418419671))"
M-0980,40.83043947109758,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.8293133418419671, -73.9330237446323082 40.8315655940942221, -73.9359649211028938 40.8315655940942221, -73.9359649211028938 40.8293133418419671, -73.9330237446323082 40.8293133418419671))"
M-0981,40.83269172334972,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.8315655940942221, -73.9506708034558216 40.8338178463464772, -73.9536119799264071 40.8338178463464772, -73.9536119799264071 40.8315655940942221, -73.9506708034558216 40.8315655940942221))"
M-0982,40.832691723349704,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.8315655940942221, -73.9477296269852360 40.8338178463464772, -73.9506708034558216 40.8338178463464772, -73.9506708034558216 40.8315655940942221, -73.9477296269852360 40.8315655940942221))"
M-0983,40.83269172334972,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.8315655940942221, -73.9447884505146504 40.8338178463464772, -73.9477296269852360 40.8338178463464772, -73.9477296269852360 40.8315655940942221, -73.9447884505146504 40.8315655940942221))"
M-0984,40.83269172334972,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.8315655940942221, -73.9418472740440649 40.8338178463464772, -73.9447884505146504 40.8338178463464772, -73.9447884505146504 40.8315655940942221, -73.9418472740440649 40.8315655940942221))"
